** CONVERTED FROM /Users/babylab/Documents/MATLAB/EyeTracking-dev/data/UpDownLeftRight/RJ08_05_16_103822/RJ_blk5.edf using edfapi 4.0 MacOS X Jul  7 2014 on Fri Aug  5 10:48:39 2016
** DATE: Sat Aug  6 02:27:10 2016
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.51 Mar 13 2010
** CAMERA: EyeLink CL Version 1.4 Sensor=BI7
** SERIAL NUMBER: CL1-AAF06
** CAMERA_CONFIG: AAF06140.SCD
**

MSG	2738780 RECCFG CR 1000 1 1 LR
MSG	2738780 ELCLCFG BTABLER
MSG	2738780 GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG	2738780 THRESHOLDS L 84 225  R 95 238
MSG	2738780 ELCL_PROC ELLIPSE  (5)
MSG	2738780 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	2738781 !MODE RECORD CR 1000 1 1 LR
START	2738782 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	HREF	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	1
SAMPLES	HREF	LEFT	RIGHT	VEL	RATE	1000.00	TRACKING	CR	FILTER	1
INPUT	2738782	255
2738782	  466.0	  -49.0	 3117.0	 -113.0	  -73.0	 3185.0	   .	   .	   .	   .	.....
2738783	  474.0	  -52.0	 3118.0	 -112.0	  -60.0	 3183.0	   .	   .	   .	   .	.....
2738784	  474.0	  -52.0	 3118.0	 -116.0	  -60.0	 3183.0	   .	   .	   .	   .	.....
2738785	  472.0	  -33.0	 3114.0	 -117.0	  -68.0	 3183.0	   .	   .	   .	   .	.....
2738786	  467.0	  -33.0	 3114.0	 -119.0	  -68.0	 3183.0	   .	   .	   .	   .	.....
2738787	  470.0	  -53.0	 3116.0	 -121.0	  -69.0	 3186.0	   .	   .	   .	   .	.....
SFIX L   2738788
SFIX R   2738788
2738788	  474.0	  -53.0	 3116.0	 -121.0	  -69.0	 3189.0	   .	   .	   .	   .	.....
2738789	  479.0	  -48.0	 3115.0	 -121.0	  -72.0	 3189.0	   .	   .	   .	   .	.....
2738790	  480.0	  -38.0	 3114.0	 -121.0	  -75.0	 3194.0	   .	   .	   .	   .	.....
2738791	  471.0	  -37.0	 3114.0	 -123.0	  -75.0	 3194.0	   -8.3	    3.2	    0.1	   -0.1	.....
2738792	  463.0	  -38.0	 3112.0	 -123.0	  -74.0	 3165.0	  -10.5	    2.5	   -0.9	    0.3	.....
2738793	  463.0	  -39.0	 3106.0	 -114.0	  -59.0	 3165.0	  -11.8	    1.8	   -1.8	    1.3	.....
2738794	  464.0	  -43.0	 3106.0	 -114.0	  -59.0	 3167.0	  -12.7	    1.4	   -3.4	    1.9	.....
2738795	  463.0	  -45.0	 3110.0	 -114.0	  -67.0	 3170.0	  -13.0	    1.8	   -5.8	    1.6	.....
